   row |             user |  size |  22 s |  22 e |  23 s |  23 e
  6724 |           kimmy- |  7334 | 40994 | 40994 | 65024 | 65535
 17940 |    e_vitiello_jr |  7334 | 61443 | 61443 | 65303 | 65303
  7381 |       Shandrakor |  7334 | 41014 | 41014 | 63353 | 63358
  6725 |    username_here |  7334 | 40995 | 40995 | 61440 | 63487
 17941 |        puzzlebot |  7334 | 61443 | 61443 | 65304 | 65309
  7382 |            dysan |  7334 | 41014 | 41014 | 63359 | 63359
  6726 |         krellion |  7334 | 40995 | 40995 | 63488 | 65022
 17942 |          PhoeniX |  7334 | 61443 | 61443 | 65310 | 65310
  7383 |       Shandrakor |  7334 | 41014 | 41014 | 63360 | 63361
  6727 |        puzzlebot |  7334 | 40995 | 40995 | 65023 | 65023
 17943 |        puzzlebot |  7334 | 61443 | 61443 | 65311 | 65313
  7384 |           sfsdfd |  7334 | 41014 | 41014 | 63362 | 63362
  6728 |         krellion |  7334 | 40995 | 40995 | 65024 | 65535
 17944 |          PhoeniX |  7334 | 61443 | 61443 | 65314 | 65314
  7385 |       Shandrakor |  7334 | 41014 | 41014 | 63364 | 63367
  6729 |        sp4ce1313 |  7334 | 40996 | 40996 | 61440 | 65022
 17945 |        puzzlebot |  7334 | 61443 | 61443 | 65315 | 65315
  7386 |        bmanevitz |  7334 | 41014 | 41014 | 63369 | 63369
 17946 |          PhoeniX |  7334 | 61443 | 61443 | 65316 | 65317
  7387 |        Nostromo2 |  7334 | 41014 | 41014 | 63370 | 63370
 17947 |        puzzlebot |  7334 | 61443 | 61443 | 65318 | 65320
  7388 |           johnel |  7334 | 41014 | 41014 | 63371 | 63371
 17948 |          PhoeniX |  7334 | 61443 | 61443 | 65321 | 65321
  7389 |        proggieus |  7334 | 41014 | 41014 | 63372 | 63372
 17949 |        puzzlebot |  7334 | 61443 | 61443 | 65322 | 65322
   970 |          PhoeniX |  7334 | 32767 | 32767 | 64341 | 64341
   971 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64342 | 64354
   972 |          PhoeniX |  7334 | 32767 | 32767 | 64355 | 64365
   973 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64375 | 64383
   974 |          PhoeniX |  7334 | 32767 | 32767 | 64387 | 64387
   975 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64393 | 64400
   976 |          PhoeniX |  7334 | 32767 | 32767 | 64402 | 64402
   977 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64407 | 64416
   978 |          PhoeniX |  7334 | 32767 | 32767 | 64417 | 64417
   979 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64420 | 64424
  6730 |        puzzlebot |  7334 | 40996 | 40996 | 65023 | 65023
  6731 |        sp4ce1313 |  7334 | 40996 | 40996 | 65024 | 65535
  6732 |        Darkeagle |  7334 | 40997 | 40997 | 61440 | 63487
  6733 |        sp4ce1313 |  7334 | 40997 | 40997 | 63488 | 65022
  7390 |        sp4ce1313 |  7334 | 41014 | 41014 | 63373 | 63373
  6734 |        puzzlebot |  7334 | 40997 | 40997 | 65023 | 65023
 17950 |          PhoeniX |  7334 | 61443 | 61443 | 65323 | 65323
  7391 |        proggieus |  7334 | 41014 | 41014 | 63374 | 63381
  6735 |        sp4ce1313 |  7334 | 40997 | 40997 | 65024 | 65535
 17951 |        puzzlebot |  7334 | 61443 | 61443 | 65324 | 65324
  7392 |       Shandrakor |  7334 | 41014 | 41014 | 63383 | 63386
  6736 |         moonlore |  7334 | 40998 | 40998 | 61440 | 63072
 17952 |          PhoeniX |  7334 | 61443 | 61443 | 65325 | 65325
  7393 |         BakoBull |  7334 | 41014 | 41014 | 63387 | 63387
  6737 |    diablochicken |  7334 | 40998 | 40998 | 63073 | 63073
 17953 |        puzzlebot |  7334 | 61443 | 61443 | 65326 | 65336
  7394 |        Nostromo3 |  7334 | 41014 | 41014 | 63388 | 63388
  6738 |         moonlore |  7334 | 40998 | 40998 | 63074 | 63487
 17954 |          PhoeniX |  7334 | 61443 | 61443 | 65337 | 65337
  7395 |         rraszews |  7334 | 41014 | 41014 | 63390 | 63390
  6739 |        sp4ce1313 |  7334 | 40998 | 40998 | 63488 | 65022
 17955 |        puzzlebot |  7334 | 61443 | 61443 | 65338 | 65339
  7396 |        bmanevitz |  7334 | 41014 | 41014 | 63391 | 63394
 17956 |    e_vitiello_jr |  7334 | 61443 | 61443 | 65340 | 65340
  7397 |           rlsnow |  7334 | 41014 | 41014 | 63395 | 63398
 17957 |        puzzlebot |  7334 | 61443 | 61443 | 65341 | 65353
  7398 |    username_here |  7334 | 41014 | 41014 | 63399 | 63399
 17958 |          PhoeniX |  7334 | 61443 | 61443 | 65354 | 65354
  7399 |        bmanevitz |  7334 | 41014 | 41014 | 63400 | 63400
 17959 |        puzzlebot |  7334 | 61443 | 61443 | 65355 | 65357
   980 |          PhoeniX |  7334 | 32767 | 32767 | 64426 | 64428
   981 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64430 | 64435
   982 |          PhoeniX |  7334 | 32767 | 32767 | 64437 | 64437
   983 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64442 | 64445
   984 |          PhoeniX |  7334 | 32767 | 32767 | 64446 | 64446
   985 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64447 | 64458
   986 |          PhoeniX |  7334 | 32767 | 32767 | 64459 | 64459
   987 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64462 | 64470
   988 |          PhoeniX |  7334 | 32767 | 32767 | 64472 | 64473
   989 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64474 | 64475
  6740 |        puzzlebot |  7334 | 40998 | 40998 | 65023 | 65023
  6741 |        sp4ce1313 |  7334 | 40998 | 40998 | 65024 | 65535
  6742 |          nihryan |  7334 | 40999 | 40999 | 61440 | 62274
  6743 |    username_here |  7334 | 40999 | 40999 | 63488 | 63990
  6744 |        puzzlebot |  7334 | 40999 | 40999 | 65023 | 65023
 17960 |          PhoeniX |  7334 | 61443 | 61443 | 65358 | 65358
  6745 |    diablochicken |  7334 | 41000 | 41000 | 61440 | 63487
 17961 |        puzzlebot |  7334 | 61443 | 61443 | 65359 | 65359
  6746 |    e_vitiello_jr |  7334 | 41000 | 41000 | 63488 | 63522
 17962 |          PhoeniX |  7334 | 61443 | 61443 | 65360 | 65360
  6747 |        proggieus |  7334 | 41000 | 41000 | 63523 | 63523
 17963 |        puzzlebot |  7334 | 61443 | 61443 | 65361 | 65374
  6748 |    e_vitiello_jr |  7334 | 41000 | 41000 | 63524 | 63588
 17964 |          PhoeniX |  7334 | 61443 | 61443 | 65375 | 65375
  6749 |        Disco-Stu |  7334 | 41000 | 41000 | 63589 | 63589
 17965 |        puzzlebot |  7334 | 61443 | 61443 | 65376 | 65380
 17966 |          PhoeniX |  7334 | 61443 | 61443 | 65381 | 65381
 17967 |        puzzlebot |  7334 | 61443 | 61443 | 65382 | 65382
 17968 |          PhoeniX |  7334 | 61443 | 61443 | 65383 | 65386
 17969 |        puzzlebot |  7334 | 61443 | 61443 | 65387 | 65388
   990 |          PhoeniX |  7334 | 32767 | 32767 | 64476 | 64476
   991 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64477 | 64478
   992 |          PhoeniX |  7334 | 32767 | 32767 | 64479 | 64479
   993 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64481 | 64481
   994 |          PhoeniX |  7334 | 32767 | 32767 | 64483 | 64485
   995 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64486 | 64486
   996 |          PhoeniX |  7334 | 32767 | 32767 | 64498 | 64498
   997 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64503 | 64503
   998 |          PhoeniX |  7334 | 32767 | 32767 | 64504 | 64505
   999 |    e_vitiello_jr |  7334 | 32767 | 32767 | 64506 | 64506
  6750 |    e_vitiello_jr |  7334 | 41000 | 41000 | 63590 | 63708
  6751 |            dysan |  7334 | 41000 | 41000 | 63709 | 63709
  6752 |    e_vitiello_jr |  7334 | 41000 | 41000 | 63710 | 63732
  6753 |       Shandrakor |  7334 | 41000 | 41000 | 63733 | 63733
  6754 |    e_vitiello_jr |  7334 | 41000 | 41000 | 63734 | 63870
 17970 |          PhoeniX |  7334 | 61443 | 61443 | 65389 | 65389
  6755 |          txgb324 |  7334 | 41000 | 41000 | 63871 | 63871
 17971 |        puzzlebot |  7334 | 61443 | 61443 | 65390 | 65392
  6756 |    e_vitiello_jr |  7334 | 41000 | 41000 | 63872 | 63990
 17972 |          PhoeniX |  7334 | 61443 | 61443 | 65393 | 65393
  6757 |       Shandrakor |  7334 | 41000 | 41000 | 63991 | 63991
 17973 |        puzzlebot |  7334 | 61443 | 61443 | 65394 | 65395
  6758 |    e_vitiello_jr |  7334 | 41000 | 41000 | 63992 | 64134
 17974 |          PhoeniX |  7334 | 61443 | 61443 | 65396 | 65396
  6759 |              Oli |  7334 | 41000 | 41000 | 64135 | 64135
 17975 |        puzzlebot |  7334 | 61443 | 61443 | 65397 | 65397
 17976 |          PhoeniX |  7334 | 61443 | 61443 | 65398 | 65398
 17977 |        puzzlebot |  7334 | 61443 | 61443 | 65399 | 65401
 17978 |          PhoeniX |  7334 | 61443 | 61443 | 65402 | 65403
 17979 |        puzzlebot |  7334 | 61443 | 61443 | 65404 | 65404
  6760 |    e_vitiello_jr |  7334 | 41000 | 41000 | 64136 | 64151
  6761 |       Shandrakor |  7334 | 41000 | 41000 | 64152 | 64152
  6762 |    e_vitiello_jr |  7334 | 41000 | 41000 | 64153 | 64414
  6763 |       Shandrakor |  7334 | 41000 | 41000 | 64415 | 64415
  6764 |    e_vitiello_jr |  7334 | 41000 | 41000 | 64416 | 64490
 17980 |          PhoeniX |  7334 | 61443 | 61443 | 65405 | 65405
  6765 |             Oli2 |  7334 | 41000 | 41000 | 64491 | 64491
 17981 |        puzzlebot |  7334 | 61443 | 61443 | 65406 | 65407
  6766 |    e_vitiello_jr |  7334 | 41000 | 41000 | 64492 | 64559
 17982 |          PhoeniX |  7334 | 61443 | 61443 | 65408 | 65408
  6767 |        bmanevitz |  7334 | 41000 | 41000 | 64560 | 64560
 17983 |        puzzlebot |  7334 | 61443 | 61443 | 65409 | 65410
  6768 |    e_vitiello_jr |  7334 | 41000 | 41000 | 64561 | 64982
 17984 |          PhoeniX |  7334 | 61443 | 61443 | 65411 | 65411
  6769 |    username_here |  7334 | 41000 | 41000 | 64983 | 64983
 17985 |        puzzlebot |  7334 | 61443 | 61443 | 65412 | 65413
 11300 |            dysan |     0 | 43334 | 43334 | 63414 | 63414
 17986 |          PhoeniX |  7334 | 61443 | 61443 | 65414 | 65415
 11301 |            dysan |  7334 | 43334 | 43334 | 63415 | 63487
 17987 |        puzzlebot |  7334 | 61443 | 61443 | 65416 | 65416
 11302 |        puzzlebot |  7334 | 43334 | 43337 | 65023 | 65023
 17988 |    e_vitiello_jr |  7334 | 61443 | 61443 | 65417 | 65417
 11303 |            shaun |  7334 | 43338 | 43338 | 61440 | 61876
 17989 |        puzzlebot |  7334 | 61443 | 61443 | 65418 | 65418
 11304 |            shaun |     0 | 43338 | 43338 | 61877 | 61877
 11305 |            shaun |  7334 | 43338 | 43338 | 61878 | 63487
 11306 |        puzzlebot |  7334 | 43338 | 43349 | 65023 | 65023
 11307 |           kimmy- |  7334 | 43350 | 43350 | 63488 | 64356
 11308 |           kimmy- |     0 | 43350 | 43350 | 64357 | 64357
 11309 |           kimmy- |  7334 | 43350 | 43350 | 64358 | 64811
  6770 |    e_vitiello_jr |  7334 | 41000 | 41000 | 64984 | 65015
  6771 |    username_here |  7334 | 41000 | 41000 | 65016 | 65016
  6772 |    e_vitiello_jr |  7334 | 41000 | 41000 | 65017 | 65022
  6773 |        puzzlebot |  7334 | 41000 | 41000 | 65023 | 65023
  6774 |    e_vitiello_jr |  7334 | 41000 | 41000 | 65024 | 65155
 17990 |          PhoeniX |  7334 | 61443 | 61443 | 65419 | 65419
  6775 |       Shandrakor |  7334 | 41000 | 41000 | 65156 | 65156
 17991 |        puzzlebot |  7334 | 61443 | 61443 | 65420 | 65421
  6776 |    e_vitiello_jr |  7334 | 41000 | 41000 | 65157 | 65237
 17992 |          PhoeniX |  7334 | 61443 | 61443 | 65422 | 65422
  6777 |           rlsnow |  7334 | 41000 | 41000 | 65238 | 65238
 17993 |        puzzlebot |  7334 | 61443 | 61443 | 65423 | 65424
  6778 |    e_vitiello_jr |  7334 | 41000 | 41000 | 65239 | 65319
 17994 |          PhoeniX |  7334 | 61443 | 61443 | 65425 | 65425
  6779 |      wintermute1 |  7334 | 41000 | 41000 | 65320 | 65320
 17995 |        puzzlebot |  7334 | 61443 | 61443 | 65426 | 65430
 11310 |           kimmy- |     0 | 43350 | 43350 | 64812 | 64812
 17996 |          PhoeniX |  7334 | 61443 | 61443 | 65431 | 65431
 11311 |           kimmy- |  7334 | 43350 | 43350 | 64813 | 65022
 17997 |        puzzlebot |  7334 | 61443 | 61443 | 65432 | 65438
 11312 |        puzzlebot |  7334 | 43350 | 43350 | 65023 | 65023
 17998 |          PhoeniX |  7334 | 61443 | 61443 | 65439 | 65440
 11313 |           kimmy- |  7334 | 43350 | 43350 | 65024 | 65307
 17999 |        puzzlebot |  7334 | 61443 | 61443 | 65441 | 65442
 11314 |           kimmy- |     0 | 43350 | 43350 | 65308 | 65309
 11315 |           kimmy- |  7334 | 43350 | 43350 | 65310 | 65535
 11316 |        puzzlebot |  7334 | 43351 | 43351 | 65023 | 65023
 11317 |           johnel |  7334 | 43352 | 43352 | 63488 | 65022
 11318 |        puzzlebot |  7334 | 43352 | 43352 | 65023 | 65023
 11319 |           johnel |  7334 | 43352 | 43352 | 65024 | 65535
  6780 |    e_vitiello_jr |  7334 | 41000 | 41001 | 65321 | 61637
  6781 |       Shandrakor |  7334 | 41001 | 41001 | 61638 | 61638
  6782 |    e_vitiello_jr |  7334 | 41001 | 41001 | 61639 | 61639
  6783 |       Shandrakor |  7334 | 41001 | 41001 | 61640 | 61640
  6784 |    e_vitiello_jr |  7334 | 41001 | 41001 | 61641 | 61708
  6785 |       Shandrakor |  7334 | 41001 | 41001 | 61709 | 61709
  6786 |    e_vitiello_jr |  7334 | 41001 | 41001 | 61710 | 61764
  6787 |        proggieus |  7334 | 41001 | 41001 | 61765 | 61765
  6788 |    e_vitiello_jr |  7334 | 41001 | 41001 | 61766 | 61773
  6789 |         BakoBull |  7334 | 41001 | 41001 | 61774 | 61774
 11320 |        puzzlebot |  7334 | 43353 | 43356 | 65023 | 65023
 11321 |           kimmy- |  7334 | 43357 | 43357 | 63488 | 63755
 11322 |           kimmy- |     0 | 43357 | 43357 | 63756 | 63756
 11323 |           kimmy- |  7334 | 43357 | 43357 | 63757 | 63789
 11324 |           kimmy- |     0 | 43357 | 43357 | 63790 | 63790
 11325 |           kimmy- |  7334 | 43357 | 43357 | 63791 | 63941
 11326 |           kimmy- |     0 | 43357 | 43357 | 63942 | 63942
 11327 |           kimmy- |  7334 | 43357 | 43357 | 63943 | 63951
 11328 |           kimmy- |     0 | 43357 | 43357 | 63952 | 63952
 11329 |           kimmy- |  7334 | 43357 | 43357 | 63953 | 64055
  6790 |    e_vitiello_jr |  7334 | 41001 | 41001 | 61775 | 61798
  6791 |       Shandrakor |  7334 | 41001 | 41001 | 61799 | 61799
  6792 |    e_vitiello_jr |  7334 | 41001 | 41001 | 61800 | 61897
  6793 |        Nostromo3 |  7334 | 41001 | 41001 | 61898 | 61898
  6794 |    e_vitiello_jr |  7334 | 41001 | 41001 | 61899 | 61920
  6795 |       Shandrakor |  7334 | 41001 | 41001 | 61921 | 61921
  6796 |    e_vitiello_jr |  7334 | 41001 | 41001 | 61922 | 61949
  6797 |       Shandrakor |  7334 | 41001 | 41001 | 61950 | 61950
  6798 |    e_vitiello_jr |  7334 | 41001 | 41001 | 61951 | 61959
  6799 |       Shandrakor |  7334 | 41001 | 41001 | 61960 | 61960
 11330 |           kimmy- |     0 | 43357 | 43357 | 64056 | 64056
 11331 |           kimmy- |  7334 | 43357 | 43357 | 64057 | 64151
 11332 |           kimmy- |     0 | 43357 | 43357 | 64152 | 64152
 11333 |           kimmy- |  7334 | 43357 | 43357 | 64153 | 64204
 11334 |           kimmy- |     0 | 43357 | 43357 | 64205 | 64205
 11335 |           kimmy- |  7334 | 43357 | 43357 | 64206 | 64312
 11336 |           kimmy- |     0 | 43357 | 43357 | 64313 | 64313
 11337 |           kimmy- |  7334 | 43357 | 43357 | 64314 | 64323
 11338 |           kimmy- |     0 | 43357 | 43357 | 64324 | 64324
 11339 |           kimmy- |  7334 | 43357 | 43357 | 64325 | 64505
 11340 |           kimmy- |     0 | 43357 | 43357 | 64506 | 64506
 11341 |           kimmy- |  7334 | 43357 | 43357 | 64507 | 64519
 11342 |           kimmy- |     0 | 43357 | 43357 | 64520 | 64520
 11343 |           kimmy- |  7334 | 43357 | 43357 | 64521 | 64612
 11344 |           kimmy- |     0 | 43357 | 43357 | 64613 | 64613
 11345 |           kimmy- |  7334 | 43357 | 43357 | 64614 | 64648
 11346 |           kimmy- |     0 | 43357 | 43357 | 64649 | 64649
 11347 |           kimmy- |  7334 | 43357 | 43357 | 64650 | 64679
 11348 |           kimmy- |     0 | 43357 | 43357 | 64680 | 64680
 11349 |           kimmy- |  7334 | 43357 | 43357 | 64681 | 64825
 11350 |           kimmy- |     0 | 43357 | 43357 | 64826 | 64826
 11351 |           kimmy- |  7334 | 43357 | 43357 | 64827 | 64845
 11352 |           kimmy- |     0 | 43357 | 43357 | 64846 | 64846
 11353 |           kimmy- |  7334 | 43357 | 43357 | 64847 | 64907
 11354 |           kimmy- |     0 | 43357 | 43357 | 64908 | 64908
 11355 |           kimmy- |  7334 | 43357 | 43357 | 64909 | 65022
 11356 |        puzzlebot |  7334 | 43357 | 43357 | 65023 | 65023
 11357 |           kimmy- |  7334 | 43357 | 43357 | 65024 | 65128
 11358 |           kimmy- |     0 | 43357 | 43357 | 65129 | 65129
 11359 |           kimmy- |  7334 | 43357 | 43357 | 65130 | 65236
 10700 |           kimmy- |  7334 | 42645 | 42645 | 63097 | 63098
 10701 |           kimmy- |     0 | 42645 | 42645 | 63099 | 63099
 10702 |           kimmy- |  7334 | 42645 | 42645 | 63100 | 63122
 10703 |           kimmy- |     0 | 42645 | 42645 | 63123 | 63123
 11360 |           kimmy- |     0 | 43357 | 43357 | 65237 | 65237
 10704 |           kimmy- |  7334 | 42645 | 42645 | 63124 | 63124
 11361 |           kimmy- |  7334 | 43357 | 43357 | 65238 | 65423
 10705 |           kimmy- |     0 | 42645 | 42645 | 63125 | 63125
 11362 |           kimmy- |     0 | 43357 | 43357 | 65424 | 65424
 10706 |           kimmy- |  7334 | 42645 | 42645 | 63126 | 63251
 11363 |           kimmy- |  7334 | 43357 | 43357 | 65425 | 65535
 10707 |           kimmy- |     0 | 42645 | 42645 | 63252 | 63252
 11364 |        puzzlebot |  7334 | 43358 | 43358 | 65023 | 65023
 10708 |           kimmy- |  7334 | 42645 | 42645 | 63253 | 63273
 11365 |         darklytr |  7334 | 43359 | 43359 | 61440 | 62242
 10709 |           kimmy- |     0 | 42645 | 42645 | 63274 | 63274
 11366 |         darklytr |     0 | 43359 | 43359 | 62243 | 62243
 11367 |         darklytr |  7334 | 43359 | 43359 | 62244 | 62497
 11368 |         darklytr |     0 | 43359 | 43359 | 62498 | 62498
 11369 |         darklytr |  7334 | 43359 | 43359 | 62499 | 63487
 10710 |           kimmy- |  7334 | 42645 | 42645 | 63275 | 63414
 10711 |           kimmy- |     0 | 42645 | 42645 | 63415 | 63415
 10712 |           kimmy- |  7334 | 42645 | 42645 | 63416 | 63487
 10713 |        puzzlebot |  7334 | 42645 | 42645 | 65023 | 65023
 11370 |        puzzlebot |  7334 | 43359 | 43361 | 65023 | 65023
 10714 |         krellion |  7334 | 42646 | 42646 | 61440 | 62469
 11371 |         krellion |  7334 | 43362 | 43362 | 63488 | 63709
 10715 |         krellion |     0 | 42646 | 42646 | 62470 | 62470
 11372 |         krellion |     0 | 43362 | 43362 | 63710 | 63710
 10716 |         krellion |  7334 | 42646 | 42646 | 62471 | 63487
 11373 |         krellion |  7334 | 43362 | 43362 | 63711 | 64796
 10717 |        puzzlebot |  7334 | 42646 | 42656 | 65023 | 65023
 11374 |         krellion |     0 | 43362 | 43362 | 64797 | 64797
 10718 |       tastyabbot |  7334 | 42657 | 42657 | 61440 | 61543
 11375 |         krellion |  7334 | 43362 | 43362 | 64798 | 65022
 10719 |       tastyabbot |     0 | 42657 | 42657 | 61544 | 61544
 11376 |        puzzlebot |  7334 | 43362 | 43362 | 65023 | 65023
 11377 |         krellion |  7334 | 43362 | 43362 | 65024 | 65535
 11378 |        puzzlebot |  7334 | 43363 | 43371 | 65023 | 65023
 11379 |           johnel |  7334 | 43372 | 43372 | 63488 | 65022
 10720 |       tastyabbot |  7334 | 42657 | 42657 | 61545 | 62609
 10721 |       tastyabbot |     0 | 42657 | 42657 | 62610 | 62610
 10722 |       tastyabbot |  7334 | 42657 | 42657 | 62611 | 63487
 10723 |        puzzlebot |  7334 | 42657 | 42664 | 65023 | 65023
 11380 |        puzzlebot |  7334 | 43372 | 43372 | 65023 | 65023
 10724 |         darklytr |  7334 | 42665 | 42665 | 63488 | 65022
 11381 |           johnel |  7334 | 43372 | 43372 | 65024 | 65535
 10725 |        puzzlebot |  7334 | 42665 | 42665 | 65023 | 65023
 11382 |        puzzlebot |  7334 | 43373 | 43376 | 65023 | 65023
 10726 |         darklytr |  7334 | 42665 | 42665 | 65024 | 65535
 11383 |        proggieus |  7334 | 43377 | 43377 | 61440 | 63487
